Min_RR,Max_RR,Mean_RR,Median_RR,Std_RR,Min_QT,Max_QT,Mean_QT,Median_QT,Std_QT,Min_QRS,Max_QRS,Mean_QRS,Median_QRS,Std_QRS,Label
360.0,852.0,639.6666666666666,644.0,143.81894481913324,292.0,444.0,403.0,410.0,43.699733027407234,112.0,272.0,168.0,140.0,49.61182654703749,1
376.0,1592.0,722.9048414023372,760.0,154.3448659132116,172.0,524.0,438.0812465219811,448.0,47.49376046655178,60.0,308.0,171.9020589872009,172.0,53.67242697156729,1
360.0,2188.0,548.7272727272727,472.0,171.3527653544429,180.0,396.0,347.0967741935484,356.0,39.000782248400284,68.0,216.0,139.21407624633432,136.0,23.492019761508907,1
376.0,588.0,498.4,500.0,71.13255232311013,172.0,276.0,232.8,240.0,35.5437758264369,80.0,116.0,107.2,112.0,13.717142559585797,1
384.0,680.0,516.5714285714286,520.0,98.2691015860561,180.0,344.0,253.14285714285714,252.0,48.46037725054672,96.0,120.0,110.85714285714286,112.0,7.317856271351827,1
320.0,468.0,394.0,394.0,74.0,,,,,,,,,,,1
388.0,628.0,538.4,548.0,87.5479297299485,292.0,384.0,340.0,340.0,36.22154055254967,112.0,136.0,120.0,116.0,9.121403400793104,1
436.0,712.0,542.3529411764706,552.0,69.97221396128322,180.0,384.0,303.7647058823529,284.0,54.92190114074253,68.0,208.0,115.29411764705883,112.0,26.470326796094557,1
496.0,724.0,571.2,548.0,78.92882870029176,164.0,388.0,321.6,356.0,82.89173662072716,68.0,116.0,104.8,112.0,18.48675201326615,1
424.0,1044.0,604.0,560.0,135.03297657203873,-792.0,-104.0,-343.6,-292.0,160.6880207109416,-924.0,-236.0,-488.0,-450.0,148.43180252223578,1
360.0,1448.0,636.2461538461539,596.0,203.62968128588648,-1920.0,352.0,-679.8730158730159,-828.0,552.9510869054803,-2008.0,232.0,-832.6984126984127,-952.0,559.9508094869581,1
436.0,780.0,608.0,608.0,172.0,,,,,,,,,,,1
348.0,2520.0,672.5813353006271,660.0,148.94375913266347,184.0,6496.0,2580.884942656308,2280.0,1432.053714812304,-2404.0,300.0,-442.1638376383764,-476.0,261.7913307054017,1
404.0,4392.0,706.7535211267606,672.0,250.8616050374546,-1160.0,532.0,55.639575971731446,264.0,382.557227926345,-2244.0,308.0,-656.2190812720848,-640.0,556.5275302558939,1
344.0,1848.0,688.3207354443309,672.0,145.61969987807748,200.0,5316.0,1782.7193999318104,1692.0,1256.6140150574402,-1884.0,324.0,-533.16689373297,-516.0,335.77891583729433,1
352.0,2228.0,702.4319754035357,684.0,155.8543665542863,196.0,4376.0,1458.473400154202,1648.0,610.3623917743034,-2120.0,332.0,116.47113163972287,152.0,274.868831013714,1
380.0,2116.0,749.1028806584362,724.0,202.20391072957898,-4468.0,536.0,-1882.7615062761506,-2416.0,1250.5847358793676,-4612.0,220.0,-2117.087866108787,-2688.0,1239.0464499970362,1
320.0,2340.0,757.4077253218884,700.0,272.3167988029319,-13436.0,548.0,-5686.460093896713,-5532.0,3738.7659778515017,-15032.0,216.0,-6493.183098591549,-5780.0,4327.433444352576,1
312.0,6024.0,733.6816266715516,688.0,301.1090943409786,-20688.0,536.0,-4461.8413514506055,-4716.0,2287.674366019885,-21764.0,304.0,-5612.359897172237,-6102.0,2664.733811645446,1
328.0,4000.0,687.4851959609789,672.0,149.72065463961422,-1064.0,8588.0,1118.1084182581142,504.0,1278.359855603985,-7960.0,324.0,-1079.139921219387,-516.0,1643.0469304728695,1
428.0,1376.0,685.2746823069403,676.0,124.5433881702378,268.0,2600.0,1298.2291870714985,1152.0,395.46427217675574,72.0,316.0,168.08993157380255,152.0,44.24131513752679,1
432.0,1272.0,674.8656716417911,652.0,151.404656518859,256.0,508.0,349.43283582089555,300.0,88.58341610242874,124.0,296.0,165.01492537313433,152.0,43.19393701833261,1
420.0,1512.0,723.9446494464945,704.0,147.86883548696778,208.0,540.0,359.2619926199262,308.0,93.24768427076205,76.0,344.0,163.90036900369003,152.0,39.69409364092519,1
448.0,1388.0,709.5941605839416,688.0,144.3271384238226,248.0,532.0,358.0963503649635,304.0,93.1309543503824,76.0,312.0,161.5941605839416,152.0,35.6790882473753,1
464.0,1684.0,724.0552486187845,708.0,158.0269130081422,260.0,540.0,358.1546961325967,308.0,93.92272798176968,116.0,312.0,160.27624309392266,152.0,32.68011609672771,1
396.0,1408.0,742.4888888888889,724.0,155.77342837484935,220.0,1768.0,448.4447533009034,312.0,270.544653543048,36.0,320.0,160.25833333333333,152.0,33.39843538417797,1
412.0,1084.0,679.5463917525773,688.0,127.19447085001612,176.0,512.0,337.5670103092784,300.0,84.11000494768064,68.0,300.0,159.05154639175257,152.0,34.76114999759163,1
440.0,1200.0,598.0,578.0,136.40527849024025,276.0,456.0,354.2,308.0,75.08368664363785,140.0,288.0,155.8,152.0,21.779807161680747,1
380.0,1144.0,661.5294117647059,630.0,175.90643156053125,272.0,496.0,377.1764705882353,388.0,88.52532724601384,84.0,308.0,181.88235294117646,154.0,61.992297769150014,1
388.0,1144.0,632.0,588.0,161.63936272483122,204.0,484.0,345.7313432835821,300.0,83.51165475719627,80.0,296.0,164.53731343283582,152.0,43.35701439513529,1
388.0,1160.0,621.1533742331288,596.0,141.43573982867446,192.0,484.0,339.85276073619633,304.0,71.72392821702813,52.0,308.0,164.93251533742333,152.0,42.555359662495704,1
304.0,404.0,334.85714285714283,328.0,30.740520357286318,156.0,244.0,202.28571428571428,196.0,27.201440538084352,68.0,124.0,84.0,80.0,17.10471948239516,1
340.0,860.0,495.8709677419355,484.0,125.59631747618879,-528.0,380.0,-37.86666666666667,-84.0,251.68177438097408,-788.0,112.0,-266.26666666666665,-310.0,241.07466800880502,1
316.0,928.0,485.8076923076923,452.0,128.17881717194004,-2648.0,452.0,-1284.6868686868686,-1676.0,995.8011306720688,-2852.0,188.0,-1510.5050505050506,-1928.0,1010.2822625259203,1
324.0,792.0,475.8666666666667,438.0,119.20395220890211,-1952.0,340.0,-534.7692307692307,-466.0,794.732480760873,-2204.0,156.0,-760.7692307692307,-722.0,799.0671632353233,1
336.0,808.0,475.3333333333333,406.0,156.34861332576278,232.0,328.0,290.6666666666667,308.0,35.602746460849836,76.0,124.0,97.33333333333333,96.0,20.352450029965,1
340.0,948.0,548.2,512.0,146.3829225012262,168.0,492.0,318.3157894736842,348.0,79.6552126893605,64.0,192.0,88.0,76.0,29.07703018209608,1
364.0,1520.0,616.8571428571429,504.0,278.6300304661201,308.0,468.0,395.14285714285717,386.0,39.10947481631738,64.0,200.0,101.0,106.0,27.477263328068172,1
372.0,564.0,477.8181818181818,464.0,60.67172200654659,280.0,408.0,331.27272727272725,324.0,40.535261662119915,60.0,172.0,96.72727272727273,76.0,38.58659896693035,1
304.0,1260.0,517.0062893081761,492.0,148.72402777773343,-6532.0,432.0,-2341.3099041533546,-2384.0,1435.5656419217216,-6760.0,148.0,-2583.488817891374,-2606.0,1434.6139935807946,1
332.0,832.0,495.125,446.0,140.08473997905696,-408.0,396.0,225.33333333333334,264.0,183.13516562607217,-588.0,200.0,36.0,76.0,168.5451472652555,1
400.0,556.0,466.6666666666667,468.0,53.36665625650534,204.0,360.0,268.8888888888889,280.0,49.9876527964533,60.0,112.0,80.88888888888889,76.0,16.736151452233536,1
376.0,2412.0,750.3201426024956,732.0,191.14905431841555,148.0,5796.0,2993.65,3300.0,1083.2726673306745,-2228.0,368.0,-200.72065643952908,68.0,443.5639016089534,1
384.0,1284.0,733.5126050420168,696.0,177.99102354602508,192.0,564.0,408.5042016806723,444.0,125.64488265332469,52.0,356.0,161.14285714285714,164.0,72.77665681185611,1
312.0,3060.0,671.1371377352854,644.0,204.72002207317078,184.0,23480.0,7875.414043583535,4888.0,6072.990747193087,-5672.0,376.0,-2439.9760407307576,-2604.0,1674.1163216889831,1
328.0,1228.0,614.7255813953489,564.0,171.38856721934283,136.0,1640.0,655.8787878787879,448.0,355.7520210190475,-964.0,364.0,61.28671328671329,136.0,250.41992580606012,1
424.0,1120.0,663.3725490196078,608.0,175.89903083975548,172.0,492.0,351.84313725490193,360.0,92.31815672307299,56.0,300.0,136.7843137254902,144.0,49.972664576958316,1
412.0,1068.0,640.7757575757576,624.0,142.94420829481737,-712.0,544.0,-95.53658536585365,-202.0,351.95770238945914,-864.0,336.0,-284.390243902439,-406.0,342.1510776028896,1
312.0,2392.0,623.7252525252525,588.0,173.80557252020907,188.0,71676.0,40157.33730987176,44468.0,21222.09700595122,-4324.0,2020.0,-736.971379011275,-396.0,1295.6852379935774,1
464.0,500.0,473.6,468.0,13.52922762023021,-264.0,328.0,-96.0,-224.0,245.35688292770595,-404.0,184.0,-245.0,-380.0,248.02217642783478,1
368.0,1572.0,747.9272727272727,716.0,274.6263481066232,216.0,556.0,430.54545454545456,472.0,104.39467387699572,72.0,340.0,184.29090909090908,164.0,65.79242087526572,1
360.0,1860.0,681.5272727272727,624.0,236.24639329968073,204.0,512.0,381.96363636363634,356.0,95.72345844080107,60.0,356.0,187.4181818181818,164.0,71.15225439706829,1
352.0,1612.0,687.0147783251232,656.0,189.4460027526076,164.0,1628.0,980.039603960396,1068.0,309.7036565285755,52.0,428.0,201.2807881773399,168.0,80.50000749851239,1
332.0,2648.0,722.6207809397749,696.0,217.46390605139064,112.0,648.0,384.12706816677695,400.0,105.29522205446767,36.0,436.0,138.2157511581734,128.0,69.76252459549292,1
408.0,1148.0,697.92,684.0,179.58572771798987,152.0,528.0,357.17333333333335,384.0,108.6582867934558,64.0,268.0,121.44,104.0,45.290834981631036,1
428.0,1760.0,669.4814814814815,608.0,251.13230545322054,220.0,528.0,358.81481481481484,368.0,85.22086209418923,56.0,284.0,128.88888888888889,100.0,70.68203885913275,1
456.0,1444.0,744.0,716.0,190.98615483905158,172.0,588.0,371.340206185567,380.0,111.34074073945752,52.0,300.0,133.93814432989691,120.0,61.28820112025225,1
404.0,2068.0,776.6736842105263,712.0,329.475833858802,136.0,516.0,380.7157894736842,408.0,108.11919963466197,48.0,272.0,127.53684210526316,116.0,60.70980334020732,1
328.0,2212.0,671.7245762711865,644.0,195.79851821448995,-1028.0,3696.0,907.0595744680851,800.0,897.3560506049233,-2016.0,288.0,-353.97242841993636,-412.0,325.1188073619634,1
324.0,2044.0,684.4098073555166,656.0,195.78189419979637,188.0,2844.0,970.9675153643547,968.0,506.0300006358509,-3296.0,348.0,-440.69122807017544,-368.0,629.9664035265499,1
324.0,1808.0,598.2425106990014,564.0,166.1193337854441,212.0,46572.0,26110.416918429004,30872.0,15098.388954139082,-2580.0,360.0,-525.2283464566929,-364.0,743.6415209208152,1
324.0,1552.0,640.4708333333333,620.0,162.42083707447213,188.0,3560.0,1621.5120418848167,1724.0,821.3389914403363,-1028.0,336.0,-124.29614181438998,68.0,327.5267509244726,1
304.0,1900.0,604.8527629233512,576.0,157.71228140030016,176.0,73580.0,42561.28073059361,50916.0,21458.346774347065,-14124.0,336.0,-7458.110196779964,-8932.0,3957.503330072467,1
308.0,1560.0,614.6583850931677,572.0,170.02795187047292,-784.0,1428.0,582.2389937106918,452.0,372.3861095423934,-1984.0,368.0,-458.79245283018867,-168.0,654.4445056780771,1
304.0,1444.0,601.6913767019668,576.0,156.537830399599,188.0,28544.0,9420.081825334382,7416.0,8895.849251752512,-5160.0,340.0,-1548.7787072243345,-1692.0,1395.2472075015646,1
304.0,2928.0,620.3560387294037,592.0,167.42226657812418,200.0,152568.0,60845.53630220066,52868.0,38476.4251156378,-8788.0,388.0,-4416.405338774122,-4880.0,2427.818934137585,1
328.0,948.0,597.2,582.0,131.98040258563643,240.0,464.0,382.0,382.0,61.16861940570508,108.0,340.0,189.6,164.0,62.007311396856,1
512.0,908.0,719.6,712.0,112.59769091770931,212.0,540.0,318.8,310.0,104.4,76.0,304.0,135.8,152.0,55.01236224704407,1
352.0,1840.0,699.8974358974359,684.0,226.45810105157844,196.0,564.0,328.9230769230769,280.0,110.11029077303486,56.0,380.0,138.15384615384616,116.0,73.44893166091782,1
388.0,1080.0,810.2439024390244,856.0,144.22488883816388,188.0,584.0,344.1951219512195,314.0,129.4971926453771,72.0,432.0,159.5121951219512,160.0,88.74274190897475,1
576.0,1084.0,820.0,804.0,167.4873129523547,212.0,556.0,331.0,304.0,118.70551798463288,72.0,384.0,192.5,162.0,120.48962610947052,1
532.0,1676.0,860.0,874.0,185.24863689448395,-1080.0,596.0,-113.91907514450867,220.0,451.0379222681837,-1248.0,324.0,-269.757225433526,72.0,449.54590964165027,1
576.0,1468.0,882.75,878.0,152.17286340587424,212.0,464.0,260.10714285714283,242.0,46.560129545194634,64.0,228.0,104.85714285714286,86.0,41.704499830623185,1
316.0,1184.0,649.5965201034563,652.0,121.54668997353092,-22640.0,464.0,-9725.170501474926,-9784.0,7222.257033374053,-22896.0,204.0,-9975.67197640118,-10032.0,7220.334349362868,1
452.0,852.0,581.3793103448276,548.0,119.56369354163279,172.0,396.0,317.1034482758621,324.0,48.15946559130851,56.0,132.0,65.93103448275862,64.0,14.692083335012395,1
336.0,1408.0,741.2075471698113,728.0,195.16044279926777,212.0,512.0,337.9622641509434,332.0,49.981869265274376,60.0,144.0,69.81132075471699,64.0,18.62546097063948,1
464.0,1220.0,575.5555555555555,510.0,135.36817650347714,164.0,344.0,286.81481481481484,312.0,56.36720680274555,60.0,76.0,66.14814814814815,64.0,4.469681434532027,1
388.0,728.0,530.3703703703703,508.0,77.70225610345254,-440.0,328.0,-164.0,-200.0,216.4383017433339,-664.0,76.0,-361.53846153846155,-428.0,199.655324298427,1
312.0,2572.0,552.789401598725,508.0,150.15540222822852,-1716552.0,484.0,-761915.1337414709,-502108.0,657713.769620028,-1719792.0,176.0,-763956.7494268994,-504092.0,658425.170727129,1
424.0,636.0,498.6666666666667,436.0,97.23282481869084,216.0,360.0,276.0,252.0,61.18823416311342,96.0,132.0,117.33333333333333,124.0,15.4344492037203,1
512.0,1284.0,826.0640569395018,848.0,193.12779357502353,-15116.0,656.0,-7600.045283018868,-8200.0,3375.1302372951723,-15428.0,304.0,-7879.094339622641,-8500.0,3364.556967466363,1
496.0,1332.0,769.0,692.0,271.26923894905593,-940.0,528.0,-80.0,4.0,485.238085891864,-1252.0,184.0,-432.57142857142856,-352.0,481.72750363156763,1
396.0,1604.0,774.2314122305323,780.0,179.34034952190032,-325104.0,644.0,-162090.8727858293,-168668.0,84696.92347113616,-325212.0,224.0,-162363.11969940955,-168908.0,84680.33527927463,1
560.0,956.0,738.4,734.0,127.65202701093312,-1864.0,524.0,-1241.7142857142858,-1548.0,749.9694687663176,-1972.0,192.0,-1548.0,-1892.0,729.210923826962,1
376.0,2044.0,792.5539229276407,792.0,170.15967424322747,-1108.0,724.0,4.488562318036878,260.0,421.3579741698981,-1220.0,316.0,-219.47040066546512,104.0,404.32581903352803,1
352.0,904.0,544.8515406162466,528.0,99.66708072086399,-1288.0,440.0,-276.056338028169,-284.0,369.4757262919776,-1360.0,200.0,-429.83661971830986,-420.0,358.3131784769629,1
352.0,1364.0,569.975,556.0,119.65053019105264,-1928.0,524.0,-472.9921507064364,-208.0,770.4865686880307,-2112.0,212.0,-628.0627943485086,-396.0,767.8183302107186,1
384.0,1684.0,568.3858156028368,552.0,116.70516320177018,-3572.0,472.0,-1200.7485714285715,-1098.0,1027.9722784954379,-3704.0,216.0,-1346.057142857143,-1234.0,1021.3975283994024,1
332.0,1312.0,572.9347826086956,542.0,132.05053416317114,-3112.0,396.0,-1507.2,-1514.0,761.7636177417957,-3352.0,188.0,-1660.2410958904109,-1644.0,755.9484123581082,1
380.0,1740.0,475.0182555780933,452.0,97.60612194932968,-26540.0,400.0,-17529.963470319635,-22854.0,8171.361956115006,-26628.0,152.0,-17724.721461187215,-22998.0,8170.288546406948,1
368.0,1008.0,562.199535962877,548.0,98.30388558392978,-1840.0,488.0,-430.6355140186916,-336.0,480.7068858885044,-1944.0,200.0,-572.588785046729,-492.0,474.21867768651646,1
304.0,1408.0,538.261569416499,508.0,126.47508718328615,-4392.0,336.0,-1852.3651115618661,-1620.0,944.547060045612,-4484.0,180.0,-2010.3245436105476,-1796.0,944.0920985871293,1
380.0,1212.0,553.088,536.0,117.80322684884317,-2516.0,428.0,-866.4132231404959,-464.0,928.368761063923,-2668.0,200.0,-1027.0743801652893,-592.0,928.0556780576417,1
336.0,972.0,546.8,524.0,116.92117002493603,-2036.0,484.0,-686.5588235294117,-816.0,770.260410173708,-2172.0,192.0,-861.8823529411765,-992.0,763.5898099921681,1
332.0,1128.0,553.1497326203208,536.0,111.34233973460216,-1292.0,464.0,-347.0455764075067,-312.0,396.19589294987827,-1412.0,204.0,-506.06434316353887,-456.0,394.1929225685322,1
380.0,1228.0,562.0449438202247,534.0,134.25599479113174,-1848.0,-176.0,-1026.6285714285714,-972.0,353.22454903476955,-2060.0,-296.0,-1186.4685714285715,-1184.0,347.8891578579333,1
352.0,1308.0,544.0062695924765,520.0,120.10476079534851,-3148.0,424.0,-1782.0663507109005,-2084.0,846.0610351614333,-3248.0,188.0,-1945.5860979462875,-2248.0,844.6078607731038,1
368.0,1140.0,544.0168067226891,516.0,103.39026035377542,-2244.0,480.0,-694.5982905982906,-504.0,656.3212297177919,-2524.0,208.0,-854.0854700854701,-618.0,644.9507444606406,1
380.0,916.0,534.8489208633093,508.0,94.15400774844615,-2100.0,404.0,-1171.7333333333333,-1392.0,657.5400531385761,-2184.0,152.0,-1327.3777777777777,-1540.0,658.9877519984349,1
364.0,1252.0,554.6459143968872,528.0,128.22343063668862,-3208.0,504.0,-742.5873015873016,-772.0,1004.6834948968334,-3300.0,208.0,-911.063492063492,-950.0,1000.0816216374601,1
384.0,836.0,560.4615384615385,548.0,105.4031202169997,-1244.0,484.0,-351.28125,-536.0,557.7574368831289,-1400.0,204.0,-545.9375,-782.0,552.6649039822865,1
380.0,940.0,550.204334365325,532.0,105.65904792519125,-3372.0,412.0,-708.3280757097792,-380.0,808.1414083558965,-3452.0,172.0,-884.1766561514196,-540.0,804.6772852898073,1
384.0,892.0,536.9543147208121,524.0,93.60974690108783,-5236.0,444.0,-1652.192513368984,-1100.0,1816.242971021092,-5416.0,200.0,-1824.042780748663,-1256.0,1822.1321231199554,1
408.0,1092.0,558.9918699186992,528.0,113.99568498002186,-588.0,492.0,97.50819672131148,188.0,275.3579264116648,-696.0,204.0,-78.0,72.0,260.0994765564092,1
380.0,1184.0,556.7954545454545,524.0,130.49835936716087,-2256.0,504.0,-306.0,-206.0,668.1691054578714,-2528.0,204.0,-487.6046511627907,-382.0,660.7042979129865,1
332.0,1388.0,584.6168224299065,560.0,157.66945459811654,140.0,524.0,305.7570093457944,320.0,97.14839223795973,60.0,216.0,114.95327102803738,100.0,42.48658571756372,1
376.0,1436.0,555.026706231454,532.0,117.49068729613109,-1148.0,496.0,-195.1904761904762,-232.0,249.90724356346203,-1352.0,220.0,-362.2142857142857,-400.0,228.89663249455407,1
392.0,1268.0,563.3650793650794,524.0,138.1955483154217,156.0,516.0,282.41269841269843,280.0,92.96946672705087,60.0,208.0,107.11111111111111,100.0,37.13173079858742,1
376.0,728.0,538.1923076923077,524.0,89.85608974301812,-2112.0,476.0,-819.76,-1212.0,821.7352994730117,-2232.0,188.0,-982.48,-1370.0,821.2787648539319,1
392.0,968.0,554.9795918367347,540.0,103.11973552921728,152.0,460.0,288.53061224489795,292.0,87.34880473561617,52.0,216.0,106.6938775510204,92.0,45.97464729400472,1
356.0,1052.0,537.4202898550725,504.0,118.64823246295181,-524.0,476.0,23.62043795620438,168.0,277.7822003353812,-788.0,208.0,-145.83941605839416,64.0,271.6515649742215,1
336.0,1328.0,540.5141388174807,520.0,109.10179172179612,-6040.0,472.0,-2994.717079530639,-3108.0,1781.6078529967049,-6196.0,172.0,-3162.962190352021,-3260.0,1778.8431813286631,1
348.0,1012.0,522.2164948453608,500.0,103.37358202112782,-1144.0,488.0,-252.25906735751295,-292.0,484.77894672172226,-1280.0,204.0,-426.860103626943,-450.0,491.7743554705093,1
348.0,1232.0,515.7216699801193,492.0,115.5512764217611,-3616.0,412.0,-1350.9778672032194,-1244.0,904.4977627000827,-3784.0,176.0,-1513.4164989939638,-1388.0,888.5335948994875,1
388.0,920.0,567.1182795698925,548.0,97.9031614438269,-532.0,492.0,45.34054054054054,168.0,293.42388437895124,-708.0,212.0,-125.31891891891892,72.0,282.46618724968096,1
376.0,1444.0,600.4884792626729,576.0,137.00207239170814,-884.0,540.0,146.97459584295612,236.0,292.1708851758969,-964.0,232.0,-33.505773672055426,88.0,275.79954830322487,1
384.0,1136.0,589.0852017937219,572.0,123.32583589398578,-2608.0,556.0,-848.4705882352941,-1086.0,916.5744584171713,-2728.0,228.0,-1024.1538461538462,-1256.0,915.0879362566704,1
388.0,1108.0,607.424,576.0,141.17468690951648,148.0,524.0,295.008,304.0,100.72207273482807,60.0,220.0,108.864,100.0,39.29811069250022,1
384.0,1224.0,595.8746736292428,576.0,131.57025130930327,-752.0,516.0,-42.753926701570684,-158.0,308.365997902803,-1056.0,216.0,-225.9476439790576,-352.0,309.33317469300533,1
452.0,928.0,593.1578947368421,582.0,110.31403172565068,-1384.0,444.0,-223.66666666666666,-178.0,504.01708524832986,-1508.0,208.0,-428.8888888888889,-434.0,508.22664332722104,1
400.0,1060.0,582.6633663366337,572.0,103.46317824247483,-800.0,520.0,129.34328358208955,206.0,280.4415611514436,-916.0,220.0,-44.159203980099505,76.0,266.1300593411772,1
368.0,1024.0,578.5386346586647,560.0,101.89002080341892,-5284.0,508.0,-2833.062641509434,-3464.0,1493.1254897534611,-5372.0,188.0,-2994.680754716981,-3624.0,1486.6706696404694,1
404.0,1016.0,588.2558139534884,560.0,115.44546543478336,144.0,520.0,269.5813953488372,232.0,91.35930409413498,52.0,224.0,109.25581395348837,100.0,42.90286108703893,1
352.0,1188.0,583.0555555555555,558.0,151.5409633737588,136.0,504.0,298.8888888888889,292.0,101.24386888920395,60.0,216.0,126.22222222222223,130.0,43.781725710310226,1
328.0,1424.0,648.2468147836158,628.0,136.0303210049898,-18044.0,464.0,-8319.953964734452,-10400.0,4918.882213509484,-18196.0,244.0,-8504.323091542603,-10588.0,4916.7124048131955,1
440.0,1780.0,774.8974545454546,720.0,193.9417129703775,220.0,592.0,331.60727272727274,308.0,72.10785823913169,92.0,252.0,121.16945454545454,120.0,5.971539596873221,1
524.0,1620.0,834.9902912621359,782.0,204.59457874859055,280.0,584.0,330.6504854368932,308.0,74.72931200392443,112.0,152.0,120.39805825242719,120.0,3.9458465463675143,1
484.0,1068.0,747.3333333333334,744.0,91.60834508323403,168.0,492.0,228.66666666666666,176.0,76.30523500316927,68.0,196.0,91.4,72.0,26.53123944836853,1
472.0,1604.0,811.9215686274509,768.0,185.47066182428802,164.0,576.0,206.07843137254903,172.0,100.02624030963366,68.0,136.0,78.98039215686275,72.0,17.656293879852115,1
392.0,924.0,538.3225806451613,484.0,136.80133632076377,-240.0,468.0,197.06666666666666,246.0,229.31302235639,-480.0,200.0,-20.533333333333335,90.0,227.51699326033258,1
344.0,10832.0,603.922480620155,568.0,461.69468102510103,168.0,420.0,329.2480620155039,364.0,69.55646092157176,72.0,268.0,110.45736434108527,100.0,38.02416770275729,1
392.0,1208.0,626.1178671655753,588.0,113.72810349077388,196.0,440.0,330.3199251637044,368.0,71.91164015836158,88.0,272.0,110.77642656688494,100.0,37.276600749934964,1
380.0,1132.0,612.659217877095,572.0,116.12135369408085,172.0,428.0,342.24022346368713,372.0,66.75133837885993,84.0,260.0,116.94972067039106,100.0,45.58977560360195,1
344.0,1272.0,559.2093023255813,476.0,215.61535067881988,-4428.0,448.0,-1175.746835443038,-448.0,1716.6615044084356,-4668.0,172.0,-1428.3544303797469,-708.0,1706.1113905342613,1
