Min_RR,Max_RR,Mean_RR,Median_RR,Std_RR,Min_QT,Max_QT,Mean_QT,Median_QT,Std_QT,Min_QRS,Max_QRS,Mean_QRS,Median_QRS,Std_QRS,Label
556.0,908.0,721.3731343283582,720.0,36.31077954370449,272.0,540.0,328.65671641791045,296.0,84.337904624091,152.0,168.0,158.62686567164178,160.0,3.3539276191494065,0
464.0,2120.0,788.4571428571429,720.0,265.2503230489098,204.0,576.0,435.42857142857144,472.0,122.93977287721837,60.0,312.0,147.0857142857143,152.0,37.499997278911465,0
348.0,2656.0,727.384126984127,724.0,196.84521774238604,-2756.0,544.0,-921.9712918660288,-1028.0,615.4696181376333,-3068.0,308.0,-1130.347687400319,-1228.0,594.2528798197596,0
452.0,1536.0,760.2727272727273,750.0,203.7724180234102,-1824.0,12.0,-676.7179487179487,-600.0,431.4839004464827,-3152.0,-232.0,-1132.820512820513,-772.0,671.279943582517,0
716.0,1096.0,761.5111111111111,752.0,57.59190615287002,288.0,564.0,335.02222222222224,304.0,89.25232368936182,148.0,160.0,154.3111111111111,156.0,2.7310740436866165,0
700.0,940.0,730.0,724.0,39.55276289504412,288.0,548.0,330.7368421052632,300.0,83.8901801575715,152.0,160.0,154.6315789473684,156.0,2.107893094157977,0
672.0,952.0,745.0285714285715,732.0,45.969857027209045,292.0,556.0,324.34285714285716,304.0,68.66812230145923,152.0,160.0,154.17142857142858,152.0,2.5910363540010595,0
460.0,944.0,755.609756097561,744.0,70.55351819157428,288.0,564.0,318.4390243902439,304.0,61.90395738974691,148.0,296.0,158.2439024390244,156.0,22.157727813206396,0
740.0,808.0,768.9090909090909,768.0,15.628962307521169,292.0,308.0,301.6363636363636,304.0,4.617609126981926,148.0,156.0,150.9090909090909,152.0,2.466301812045552,0
748.0,1008.0,804.0,784.0,63.85853931525729,288.0,592.0,311.4782608695652,300.0,60.03250537269998,152.0,160.0,154.43478260869566,156.0,2.280848182365913,0
724.0,1040.0,805.170731707317,780.0,72.93829749129067,292.0,320.0,304.780487804878,304.0,6.384096838627468,152.0,168.0,154.4390243902439,156.0,2.913792102062064,0
328.0,1900.0,759.3517689403916,776.0,125.96931256461808,140.0,660.0,413.1552980423141,412.0,61.19130747719341,44.0,260.0,105.60969186199631,108.0,14.510188798477733,0
304.0,2388.0,807.2839637719766,812.0,69.97492224246763,136.0,616.0,411.8563665423548,412.0,61.873198036626526,40.0,180.0,105.08897176345232,108.0,8.674340807649772,0
320.0,1452.0,843.6705577172503,860.0,122.83510147836925,160.0,608.0,424.5395590142672,412.0,64.24450239112971,52.0,204.0,105.71984435797665,108.0,10.109612380897117,0
376.0,1612.0,767.937675070028,784.0,120.2088939655974,176.0,564.0,411.36764705882354,404.0,56.322158729326546,44.0,208.0,103.15756302521008,104.0,14.08195669732369,0
452.0,1376.0,842.8982630272952,836.0,87.13593995431724,176.0,612.0,420.605459057072,412.0,73.00206101971871,56.0,136.0,109.89578163771712,112.0,10.215497256156027,0
440.0,1392.0,697.2941176470588,630.0,230.8892692856909,208.0,512.0,406.5882352941176,416.0,63.8224179897807,56.0,136.0,104.0,108.0,21.475019687726373,0
304.0,1448.0,863.2248062015503,872.0,103.4973871752047,212.0,620.0,425.8062015503876,420.0,51.429725895894286,60.0,204.0,106.40310077519379,108.0,9.721325857706079,0
388.0,1464.0,878.379746835443,912.0,169.15358689994528,176.0,628.0,435.62869198312234,424.0,62.69446791840403,56.0,156.0,106.9873417721519,108.0,12.315980840885763,0
320.0,1572.0,842.0650454145913,872.0,139.88243940246497,148.0,696.0,423.50893641957225,416.0,64.5567477668024,44.0,268.0,103.69293876355113,108.0,14.185392963190317,0
524.0,1404.0,896.6666666666666,880.0,120.53367641351711,212.0,640.0,405.7391304347826,404.0,47.521666202524365,60.0,272.0,110.31884057971014,108.0,16.121362866852486,0
304.0,1472.0,865.7820927723841,868.0,90.7207147986097,156.0,636.0,418.2610571736785,412.0,55.06137425067789,52.0,200.0,103.87594390507012,104.0,9.726670900463057,0
344.0,1432.0,970.6666666666666,974.0,185.84390104481653,216.0,704.0,451.2,462.0,170.82201263303273,72.0,352.0,162.26666666666668,156.0,73.99231191294282,0
392.0,1172.0,952.6060606060606,976.0,129.58159694300483,280.0,700.0,492.4848484848485,544.0,144.6397380073527,92.0,376.0,225.41414141414143,168.0,88.61185479449924,0
696.0,1000.0,848.9433962264151,848.0,67.30511071299331,200.0,604.0,413.7358490566038,432.0,122.49730854854565,60.0,348.0,198.71698113207546,160.0,91.40669587762045,0
556.0,984.0,838.0444444444445,840.0,85.48163039976758,256.0,592.0,424.8,448.0,123.83960953139707,120.0,336.0,213.15555555555557,164.0,90.71223255880359,0
408.0,1308.0,857.5652173913044,876.0,144.63822717796504,212.0,624.0,441.5652173913044,488.0,128.6076471525397,52.0,360.0,170.95652173913044,156.0,82.9895112601951,0
348.0,1388.0,741.9497487437186,716.0,212.7400978508876,-916.0,544.0,-150.05541561712846,-188.0,381.710807426166,-1068.0,348.0,-466.9521410579345,-512.0,335.34593624174744,0
912.0,1064.0,1028.25,1036.0,35.67824967679889,332.0,616.0,383.5,342.0,93.66829773194344,156.0,340.0,194.75,164.0,69.82433315113006,0
588.0,1408.0,1027.68,1040.0,121.28865404480337,232.0,708.0,414.24,340.0,146.581657788415,128.0,340.0,184.96,160.0,64.27222106011274,0
960.0,1072.0,1018.2857142857143,1016.0,30.42018663818552,312.0,588.0,356.40816326530614,340.0,59.791446513847134,152.0,340.0,171.10204081632654,160.0,41.93884999248563,0
688.0,1228.0,1072.6923076923076,1074.0,68.76815521444233,216.0,768.0,430.61538461538464,472.0,115.7554042343918,64.0,208.0,164.6153846153846,164.0,26.456171190911963,0
952.0,1260.0,1092.3720930232557,1084.0,52.74115080885616,288.0,544.0,425.1162790697674,476.0,87.23696925477941,152.0,276.0,167.25581395348837,164.0,21.1177133003352,0
364.0,1860.0,905.5454545454545,866.0,376.8155718738433,168.0,716.0,467.72727272727275,490.0,114.81494273124977,36.0,284.0,146.0,164.0,65.54942618152559,0
472.0,1548.0,1076.1379310344828,1104.0,194.45125692537275,-1212.0,692.0,372.7142857142857,474.0,324.8754549431056,-1384.0,272.0,112.71428571428571,168.0,289.8098954663282,0
316.0,2304.0,957.6949152542373,1048.0,365.18169400335813,172.0,712.0,478.64406779661016,496.0,129.7269312906811,44.0,284.0,140.27118644067798,160.0,59.3655240098598,0
492.0,1396.0,934.24,944.0,147.07130606160626,-936.0,672.0,291.6216216216216,330.0,379.47683412905934,-1232.0,332.0,2.0,142.0,358.01751429300293,0
440.0,1332.0,820.2935779816514,820.0,87.52449751457988,256.0,1492.0,760.9629629629629,564.0,433.05183005865103,68.0,384.0,204.954128440367,168.0,86.74314983091753,0
528.0,1800.0,895.7241379310345,874.0,212.300193537314,-2400.0,204.0,-1334.357142857143,-1464.0,454.98306203054847,-2548.0,68.0,-1562.857142857143,-1626.0,414.42401632400896,0
428.0,1160.0,968.0,988.0,139.2149417268132,216.0,672.0,387.1,312.0,142.81312964850258,56.0,204.0,139.1,146.0,31.502222143842488,0
788.0,1084.0,929.7777777777778,922.0,83.0445366157726,252.0,668.0,469.3333333333333,548.0,167.49660029717353,76.0,320.0,193.11111111111111,160.0,75.72823404846284,0
784.0,1092.0,928.3555555555556,932.0,80.03475788140926,192.0,664.0,404.53333333333336,336.0,147.865644721446,60.0,336.0,164.53333333333333,156.0,80.86905739802118,0
440.0,1464.0,924.4,964.0,168.1280464408006,212.0,672.0,407.3,328.0,128.14019665975232,72.0,344.0,197.2,160.0,74.48597183362784,0
560.0,3028.0,980.3,968.0,195.41488343180689,-2480.0,704.0,-281.9159663865546,-600.0,512.1283580541365,-2872.0,336.0,-483.93277310924367,-788.0,512.0850725523694,0
908.0,1020.0,962.3809523809524,964.0,24.674019863731722,324.0,616.0,376.2857142857143,348.0,75.71069173860066,156.0,204.0,165.33333333333334,164.0,9.428090415820634,0
372.0,2428.0,851.6876742889012,832.0,118.75705303292574,224.0,47532.0,35324.23622492229,35636.0,10405.687624806229,52.0,540.0,241.0462911321807,176.0,101.88690830858826,0
304.0,3844.0,963.8606060606061,980.0,177.21236693180327,196.0,796.0,436.6424242424242,492.0,140.83052146442273,36.0,412.0,186.5878787878788,152.0,93.24438323347616,0
544.0,1168.0,991.9113082039911,992.0,85.169095562094,228.0,724.0,494.22616407982264,536.0,144.07848418028718,80.0,424.0,245.6230598669623,168.0,108.48176116719597,0
552.0,1424.0,1024.775355450237,1024.0,71.52034648522437,160.0,748.0,336.01137440758293,296.0,99.45679889744174,64.0,416.0,171.0123222748815,156.0,59.46557281764979,0
360.0,2448.0,956.2577840932837,976.0,113.50383211974993,-11236.0,832.0,-3537.428224963412,-3112.0,2398.2300377154993,-12408.0,404.0,-4191.691239807652,-3716.0,2695.5657158178287,0
536.0,1800.0,921.1527093596059,1020.0,276.5581051910187,216.0,1868.0,815.3876543209876,596.0,496.03283478104305,72.0,432.0,203.04433497536945,168.0,77.86962076038141,0
388.0,1192.0,746.7244480784955,780.0,103.50322473163168,-73492.0,520.0,-36588.73903788847,-39004.0,22456.03171837885,-73756.0,248.0,-36862.521924223074,-39284.0,22453.713428777068,0
344.0,1232.0,724.0447578749412,744.0,84.97458382434974,-195832.0,332.0,-104470.77658856427,-107656.0,48854.830398173945,-196860.0,76.0,-104930.85256966541,-107924.0,49087.09654922538,0
312.0,1304.0,681.5045669940251,704.0,94.41040749127409,-252228.0,408.0,-107912.69261631591,-109140.0,65278.116436903925,-252460.0,148.0,-108172.07066938833,-109404.0,65275.14582886607,0
308.0,3276.0,773.807921866522,752.0,83.90744456587925,148.0,676.0,457.4176885512751,484.0,75.8948063414107,40.0,284.0,153.13206728160608,164.0,31.15074627345538,0
392.0,2368.0,1098.615332197615,1132.0,143.23126807139352,-9000.0,736.0,-3203.4547318073114,-2356.0,1988.1504998091427,-10324.0,184.0,-4230.228903313973,-3368.0,2373.4225121384625,0
312.0,2240.0,1041.9673469387756,1068.0,149.60798955027815,-6656.0,2388.0,-2491.703184341221,-3128.0,1953.5923223274203,-8264.0,692.0,-3753.5471808355246,-4344.0,2085.9639165933168,0
500.0,1304.0,1056.3115124153499,1056.0,43.71457317756113,172.0,760.0,326.07674943566593,272.0,123.18197911463598,68.0,232.0,137.32279909706546,124.0,28.082466422694427,0
360.0,2376.0,1037.485667336133,1012.0,127.52587806197101,-244568.0,136.0,-79588.99316334073,-41806.0,83206.7107083172,-245868.0,-472.0,-80517.82076866223,-43044.0,83448.37120815371,0
368.0,2800.0,699.0901389025712,704.0,74.3926675858136,-1804.0,2976.0,-9.060202975662627,-268.0,523.4510298112916,-2628.0,452.0,-761.3191447433245,-1176.0,622.0506438994651,0
304.0,2724.0,584.1102728351127,592.0,107.05402140164949,-3500.0,508.0,-619.8485049833887,-764.0,664.8949999868357,-4624.0,228.0,-1454.8525866160417,-1620.0,918.1460283036149,0
440.0,860.0,648.8807339449542,656.0,95.03700146347077,168.0,536.0,274.45871559633025,244.0,104.51236984951262,72.0,168.0,131.92660550458714,152.0,31.365178618362826,0
384.0,884.0,647.0407239819004,648.0,66.88534910776578,160.0,540.0,250.73303167420815,248.0,74.84273856055336,72.0,172.0,137.66515837104072,160.0,32.671352785708486,0
448.0,1060.0,660.32,648.0,93.60970889816933,156.0,520.0,246.13333333333333,244.0,83.85214500668557,72.0,168.0,129.22666666666666,156.0,35.21195756494597,0
384.0,912.0,635.0895522388059,640.0,78.4723986732332,152.0,532.0,245.76119402985074,248.0,71.87387160484549,64.0,168.0,135.9402985074627,156.0,32.14513755714245,0
376.0,980.0,621.1176470588235,668.0,156.6815362645783,160.0,504.0,311.11764705882354,258.0,105.90749701449577,64.0,220.0,139.1764705882353,156.0,32.077544452957866,0
472.0,888.0,644.516129032258,640.0,53.32223262901218,164.0,464.0,229.59139784946237,224.0,57.1679729420598,76.0,168.0,125.03225806451613,108.0,33.542927595475895,0
444.0,836.0,628.375,640.0,101.64575433829,164.0,524.0,278.375,248.0,105.0945259040641,72.0,164.0,131.75,152.0,29.486225597726136,0
384.0,840.0,631.75,636.0,90.45959042578073,160.0,524.0,268.25,248.0,104.04103757652554,80.0,164.0,131.45,154.0,31.910774042633314,0
348.0,1284.0,640.7021764032073,660.0,128.01731325254244,140.0,556.0,277.84765177548684,248.0,108.3547255520896,56.0,212.0,127.83963344788087,120.0,33.308058264345156,0
520.0,1144.0,703.9,684.0,86.47999768732652,176.0,500.0,245.2,252.0,52.61330630173322,72.0,164.0,134.3,158.0,33.333316666662505,0
412.0,908.0,680.8823529411765,672.0,73.34317591492201,152.0,496.0,230.35294117647058,234.0,66.40423549254581,72.0,164.0,124.76470588235294,130.0,35.712955981177124,0
452.0,1040.0,690.0952380952381,676.0,72.15981256040536,180.0,488.0,254.95238095238096,260.0,47.49784575613848,76.0,164.0,145.23809523809524,160.0,28.2773757149468,0
456.0,876.0,688.156862745098,680.0,64.0830871661616,172.0,508.0,252.07843137254903,256.0,68.53304430889736,72.0,168.0,137.64705882352942,156.0,31.418006283029182,0
452.0,948.0,706.6206896551724,692.0,97.8177100505035,168.0,560.0,275.86206896551727,256.0,95.37429861917042,80.0,164.0,141.6551724137931,156.0,28.333331001841785,0
304.0,892.0,665.1724137931035,676.0,116.27081021463086,172.0,540.0,285.2413793103448,254.0,97.57672672362762,72.0,164.0,137.10344827586206,156.0,31.026512386473836,0
396.0,924.0,675.3888888888889,680.0,123.60449420492088,160.0,552.0,287.05555555555554,248.0,111.95731935887305,72.0,164.0,126.38888888888889,130.0,33.03640902077062,0
404.0,884.0,681.3571428571429,680.0,95.2058725250985,164.0,552.0,258.42857142857144,248.0,89.76374887584018,72.0,164.0,125.5,156.0,37.037143518365454,0
336.0,1180.0,672.25,680.0,164.56134874264978,156.0,540.0,279.9375,254.0,101.74598809658295,56.0,184.0,127.375,154.0,36.83896544421409,0
392.0,868.0,675.5324675324675,676.0,90.3464593223946,164.0,548.0,258.75324675324674,252.0,89.2246771299236,64.0,164.0,131.7922077922078,156.0,34.983609394893556,0
380.0,900.0,676.3456790123457,692.0,128.21000909424487,168.0,556.0,264.39506172839504,240.0,109.78696306740655,72.0,164.0,119.95061728395062,116.0,35.96702922089876,0
392.0,888.0,685.8260869565217,692.0,113.60559239675891,164.0,560.0,250.43478260869566,218.0,105.67374980980749,72.0,164.0,117.47826086956522,108.0,36.3687270882403,0
396.0,992.0,690.8421052631579,676.0,95.3526767531406,168.0,552.0,228.31578947368422,194.0,75.24490025144837,68.0,164.0,114.63157894736842,96.0,37.537645001301925,0
396.0,844.0,676.5454545454545,684.0,96.41045174985733,172.0,552.0,262.54545454545456,248.0,96.04957397696788,80.0,164.0,136.27272727272728,158.0,31.890696588905357,0
396.0,900.0,665.8823529411765,684.0,135.2356907089341,144.0,536.0,272.4117647058824,238.0,109.48465314077768,60.0,164.0,112.41176470588235,100.0,31.7203939288821,0
384.0,996.0,658.025974025974,664.0,99.44390496375773,152.0,520.0,247.8961038961039,196.0,106.71379180520084,68.0,164.0,101.03896103896103,88.0,31.2935168417223,0
388.0,856.0,643.5555555555555,664.0,137.04752712602306,152.0,472.0,256.34567901234567,252.0,74.5082911110705,64.0,164.0,110.81481481481481,104.0,35.757451476256215,0
388.0,948.0,640.7164179104477,644.0,111.90385078273425,156.0,524.0,255.6417910447761,244.0,93.39176055774803,60.0,164.0,113.91044776119404,112.0,35.430710746167854,0
360.0,1104.0,586.7652173913043,596.0,103.45175985094255,140.0,480.0,279.3565217391304,248.0,91.42164060281569,52.0,164.0,119.35652173913043,134.0,33.94629807680202,0
388.0,888.0,642.1538461538462,658.0,151.9098144162395,176.0,508.0,278.38461538461536,244.0,85.30221248960252,84.0,168.0,138.15384615384616,156.0,26.387194312178,0
404.0,1016.0,674.5098039215686,672.0,93.02906409627165,176.0,556.0,266.3529411764706,248.0,81.40020319129906,80.0,164.0,146.66666666666666,160.0,25.49176465761986,0
428.0,840.0,692.0,690.0,86.98717854241066,168.0,496.0,266.46153846153845,260.0,70.23544512195598,76.0,168.0,147.23076923076923,160.0,27.197720057596023,0
408.0,1044.0,672.4651162790698,696.0,197.51047647659033,176.0,452.0,292.3720930232558,252.0,93.56132754454867,76.0,164.0,132.5581395348837,128.0,27.13729290673835,0
404.0,928.0,670.56,684.0,144.9761580398653,176.0,448.0,269.28,252.0,79.73732877391869,84.0,168.0,137.12,156.0,28.453920643735547,0
380.0,964.0,677.3877551020408,680.0,120.08038401659397,168.0,556.0,260.8979591836735,248.0,89.07787120655844,60.0,168.0,136.40816326530611,156.0,32.54881318087571,0
416.0,844.0,698.0,698.0,100.0466557828563,216.0,564.0,286.0,262.0,85.28383981349182,116.0,168.0,156.66666666666666,160.0,12.631530214330944,0
400.0,1068.0,657.560975609756,684.0,148.64166254099362,164.0,568.0,301.1707317073171,256.0,110.2378586731004,56.0,264.0,134.8780487804878,156.0,38.62653903916272,0
400.0,980.0,678.8372093023256,672.0,56.568102702625595,172.0,552.0,237.86046511627907,248.0,57.71686360128826,76.0,168.0,136.97674418604652,156.0,32.18513911881305,0
376.0,828.0,671.9310344827586,680.0,100.37307340341377,148.0,552.0,248.75862068965517,244.0,82.94395913337023,60.0,168.0,131.72413793103448,154.0,33.539371153321966,0
372.0,1344.0,804.4950099800399,828.0,137.20913640918712,-1068.0,684.0,23.463560732113145,288.0,399.9100394928274,-1216.0,240.0,-196.88252911813643,72.0,389.8751246526099,0
448.0,1212.0,828.5238095238095,832.0,105.07825612036514,168.0,576.0,313.0,304.0,61.68391007308763,68.0,264.0,120.38095238095238,116.0,26.773256362195234,0
464.0,1388.0,810.1390438247012,812.0,71.1017212899974,164.0,576.0,335.7836653386454,324.0,69.34883968638668,60.0,220.0,118.5792828685259,120.0,9.109990197474037,0
824.0,892.0,857.0,856.0,15.284263006510125,280.0,316.0,302.60869565217394,304.0,7.833812611864492,116.0,124.0,120.95652173913044,120.0,1.9886255001790034,0
864.0,1020.0,909.7142857142857,900.0,30.958563485104158,312.0,348.0,320.34285714285716,320.0,5.9230438947885435,116.0,124.0,119.77142857142857,120.0,1.8986568829527029,0
716.0,980.0,846.7692307692307,824.0,55.30079126733089,168.0,532.0,261.66153846153844,300.0,86.3677783440947,68.0,132.0,99.13846153846154,116.0,24.01530084250899,0
848.0,936.0,886.4285714285714,888.0,20.517289871556365,168.0,176.0,170.42857142857142,172.0,2.226922466874271,68.0,72.0,71.14285714285714,72.0,1.6413036132965795,0
552.0,1172.0,948.1736922295581,956.0,45.60414719485477,-976.0,656.0,-612.0619761239523,-660.0,292.2107308453784,-1092.0,132.0,-769.9558039116079,-864.0,282.62569287535456,0
336.0,1564.0,744.7688592961148,752.0,59.30485880914363,136.0,572.0,380.76534718665397,380.0,39.61350785117478,48.0,260.0,121.24796956171801,124.0,11.75908327419397,0
444.0,988.0,710.0540540540541,788.0,227.03374507434697,204.0,516.0,394.3243243243243,408.0,49.188030874392794,68.0,236.0,139.24324324324326,124.0,33.93268806344559,0
464.0,1248.0,870.9629629629629,904.0,152.2321525101958,248.0,584.0,402.81481481481484,424.0,114.10620038239136,92.0,116.0,101.92592592592592,100.0,5.262909531357515,0
420.0,1024.0,870.5882352941177,908.0,165.23461353073247,244.0,548.0,370.94117647058823,398.0,93.96524425566977,92.0,112.0,101.52941176470588,100.0,4.551892264036025,0
312.0,1616.0,743.2343015946536,760.0,62.89504034961097,-404.0,7304.0,2477.039597404317,1128.0,2500.0422376291685,-1580.0,296.0,-428.8745946661372,-624.0,475.4821061104352,0
532.0,788.0,754.3846153846154,756.0,22.685266182594106,272.0,528.0,375.1025641025641,376.0,16.675323195722125,112.0,140.0,116.71794871794872,116.0,3.4932074596772105,0
